x [um]	Electric Field [V/cm]	Electric Field [V/cm]
3.73038	0.210195	0.210195
3.73103	0.210195	0.210195
3.73168	0.210195	0.210195
3.73233	0.210195	0.210195
3.73298	0.210195	0.210195
3.73363	0.210195	0.210195
3.73428	0.210195	0.210195
3.73493	0.210195	0.210195
3.73558	0.210195	0.210195
3.73624	0.210195	0.210195
3.73689	0.210195	0.210195
3.73754	0.210195	0.210195
3.73819	0.210195	0.210195
3.73884	0.210195	0.210195
3.73949	0.210195	0.210195
3.74014	0.210195	0.210195
3.74079	0.210195	0.210195
3.74144	0.210195	0.210195
3.74209	0.210195	0.210195
3.74274	0.210195	0.210195
3.74339	0.210195	0.210195
3.74404	0.210195	0.210195
3.74469	0.210195	0.210195
3.74535	0.210195	0.210195
3.746	0.210195	0.210195
3.74665	0.210195	0.210195
3.7473	0.210195	0.210195
3.74795	0.210195	0.210195
3.7486	0.210195	0.210195
3.74925	0.210195	0.210195
3.7499	0.210195	0.210195
3.75055	0.210195	0.210195
3.7512	0.210195	0.210195
3.75185	0.210195	0.210195
3.7525	0.210195	0.210195
3.75315	0.210195	0.210195
3.75381	0.210195	0.210195
3.75446	0.210195	0.210195
3.75511	0.210194	0.210194
3.75576	0.210194	0.210194
3.75641	0.210194	0.210194
3.75706	0.210194	0.210194
3.75771	0.210194	0.210194
3.75836	0.210194	0.210194
3.75901	0.210194	0.210194
3.75966	0.210194	0.210194
3.76031	0.210194	0.210194
3.76096	0.210194	0.210194
3.76161	0.210194	0.210194
3.76226	0.210194	0.210194
3.76292	0.210194	0.210194
3.76357	0.210194	0.210194
3.76422	0.210194	0.210194
3.76487	0.210194	0.210194
3.76552	0.210194	0.210194
3.76617	0.210194	0.210194
3.76682	0.210194	0.210194
3.76747	0.210194	0.210194
3.76812	0.210194	0.210194
3.76877	0.210194	0.210194
3.76942	0.210194	0.210194
3.77007	0.210194	0.210194
3.77072	0.210194	0.210194
3.77137	0.210194	0.210194
3.77203	0.210194	0.210194
3.77268	0.210194	0.210194
3.77333	0.210194	0.210194
3.77398	0.210194	0.210194
3.77463	0.210194	0.210194
3.77528	0.210194	0.210194
3.77593	0.210194	0.210194
3.77658	0.210194	0.210194
3.77723	0.210194	0.210194
3.77788	0.210194	0.210194
3.77853	0.210194	0.210194
3.77918	0.210194	0.210194
3.77983	0.210194	0.210194
3.78049	0.210194	0.210194
3.78114	0.210194	0.210194
3.78179	0.210194	0.210194
3.78244	0.210194	0.210194
3.78309	0.210194	0.210194
3.78374	0.210194	0.210194
3.78439	0.210193	0.210193
3.78504	0.210193	0.210193
3.78569	0.210193	0.210193
3.78634	0.210193	0.210193
3.78699	0.210193	0.210193
3.78764	0.210193	0.210193
3.78829	0.210193	0.210193
3.78894	0.210193	0.210193
3.7896	0.210193	0.210193
3.79025	0.210193	0.210193
3.7909	0.210193	0.210193
3.79155	0.210193	0.210193
3.7922	0.210193	0.210193
3.79285	0.210193	0.210193
3.7935	0.210193	0.210193
3.79415	0.210193	0.210193
3.7948	0.210193	0.210193
3.79545	0.210193	0.210193
3.7961	0.210193	0.210193
3.79675	0.210193	0.210193
3.7974	0.210193	0.210193
3.79805	0.210193	0.210193
3.79871	0.210193	0.210193
3.79936	0.210193	0.210193
3.80001	0.210193	0.210193
3.80066	0.210193	0.210193
3.80131	0.210193	0.210193
3.80196	0.210193	0.210193
3.80261	0.210193	0.210193
3.80326	0.210193	0.210193
3.80391	0.210193	0.210193
3.80456	0.210193	0.210193
3.80521	0.210193	0.210193
3.80586	0.210193	0.210193
3.80651	0.210193	0.210193
3.80717	0.210193	0.210193
3.80782	0.210193	0.210193
3.80847	0.210193	0.210193
3.80912	0.210193	0.210193
3.80977	0.210193	0.210193
3.81042	0.210193	0.210193
3.81107	0.210193	0.210193
3.81172	0.210193	0.210193
3.81237	0.210193	0.210193
3.81302	0.210193	0.210193
3.81367	0.210193	0.210193
3.81432	0.210192	0.210192
3.81497	0.210192	0.210192
3.81562	0.210192	0.210192
3.81628	0.210192	0.210192
3.81693	0.210192	0.210192
3.81758	0.210192	0.210192
3.81823	0.210192	0.210192
3.81888	0.210192	0.210192
3.81953	0.210192	0.210192
3.82018	0.210192	0.210192
3.82083	0.210192	0.210192
3.82148	0.210192	0.210192
3.82213	0.210192	0.210192
3.82278	0.210192	0.210192
3.82343	0.210192	0.210192
3.82408	0.210192	0.210192
3.82473	0.210192	0.210192
3.82539	0.210192	0.210192
3.82604	0.210192	0.210192
3.82669	0.210192	0.210192
3.82734	0.210192	0.210192
3.82799	0.210192	0.210192
3.82864	0.210192	0.210192
3.82929	0.210192	0.210192
3.82994	0.210192	0.210192
3.83059	0.210192	0.210192
3.83124	0.210192	0.210192
3.83189	0.210192	0.210192
3.83254	0.210192	0.210192
3.83319	0.210192	0.210192
3.83385	0.210192	0.210192
3.8345	0.210192	0.210192
3.83515	0.210192	0.210192
3.8358	0.210192	0.210192
3.83645	0.210192	0.210192
3.8371	0.210192	0.210192
3.83775	0.210192	0.210192
3.8384	0.210192	0.210192
3.83905	0.210192	0.210192
3.8397	0.210192	0.210192
3.84035	0.210192	0.210192
3.841	0.210192	0.210192
3.84165	0.210192	0.210192
3.8423	0.210192	0.210192
3.84296	0.210192	0.210192
3.84361	0.210192	0.210192
3.84426	0.210191	0.210192
3.84491	0.210191	0.210191
3.84556	0.210191	0.210191
3.84621	0.210191	0.210191
3.84686	0.210191	0.210191
3.84751	0.210191	0.210191
3.84816	0.210191	0.210191
3.84881	0.210191	0.210191
3.84946	0.210191	0.210191
3.85011	0.210191	0.210191
3.85076	0.210191	0.210191
3.85141	0.210191	0.210191
3.85207	0.210191	0.210191
3.85272	0.210191	0.210191
3.85337	0.210191	0.210191
3.85402	0.210191	0.210191
3.85467	0.210191	0.210191
3.85532	0.210191	0.210191
3.85597	0.210191	0.210191
3.85662	0.210191	0.210191
3.85727	0.210191	0.210191
3.85792	0.210191	0.210191
3.85857	0.210191	0.210191
3.85922	0.210191	0.210191
3.85987	0.210191	0.210191
3.86053	0.210191	0.210191
3.86118	0.210191	0.210191
3.86183	0.210191	0.210191
3.86248	0.210191	0.210191
3.86313	0.210191	0.210191
3.86378	0.210191	0.210191
3.86443	0.210191	0.210191
3.86508	0.210191	0.210191
3.86573	0.210191	0.210191
3.86638	0.210191	0.210191
3.86703	0.210191	0.210191
3.86768	0.210191	0.210191
3.86833	0.210191	0.210191
3.86898	0.210191	0.210191
3.86964	0.210191	0.210191
3.87029	0.210191	0.210191
3.87094	0.210191	0.210191
3.87159	0.210191	0.210191
3.87224	0.210191	0.210191
3.87289	0.210191	0.210191
3.87354	0.210191	0.210191
3.87419	0.210191	0.210191
3.87484	0.210191	0.210191
3.87549	0.210191	0.210191
3.87614	0.21019	0.21019
3.87679	0.21019	0.21019
3.87744	0.21019	0.21019
3.8781	0.21019	0.21019
3.87875	0.21019	0.21019
3.8794	0.21019	0.21019
3.88005	0.21019	0.21019
3.8807	0.21019	0.21019
3.88135	0.21019	0.21019
3.882	0.21019	0.21019
3.88265	0.21019	0.21019
3.8833	0.21019	0.21019
3.88395	0.21019	0.21019
3.8846	0.21019	0.21019
3.88525	0.21019	0.21019
3.8859	0.21019	0.21019
3.88655	0.21019	0.21019
3.88721	0.21019	0.21019
3.88786	0.21019	0.21019
3.88851	0.21019	0.21019
3.88916	0.21019	0.21019
3.88981	0.21019	0.21019
3.89046	0.21019	0.21019
3.89111	0.21019	0.21019
3.89176	0.21019	0.21019
3.89241	0.21019	0.21019
3.89306	0.21019	0.21019
3.89371	0.21019	0.21019
3.89436	0.21019	0.21019
3.89501	0.21019	0.21019
3.89566	0.21019	0.21019
3.89632	0.21019	0.21019
3.89697	0.21019	0.21019
3.89762	0.21019	0.21019
3.89827	0.21019	0.21019
3.89892	0.21019	0.21019
3.89957	0.21019	0.21019
3.90022	0.21019	0.21019
3.90087	0.21019	0.21019
3.90152	0.21019	0.21019
3.90217	0.21019	0.21019
3.90282	0.21019	0.21019
3.90347	0.21019	0.21019
3.90412	0.21019	0.21019
3.90478	0.21019	0.21019
3.90543	0.21019	0.21019
3.90608	0.21019	0.21019
3.90673	0.21019	0.21019
3.90738	0.21019	0.21019
3.90803	0.210189	0.210189
3.90868	0.210189	0.210189
3.90933	0.210189	0.210189
3.90998	0.210189	0.210189
3.91063	0.210189	0.210189
3.91128	0.210189	0.210189
3.91193	0.210189	0.210189
3.91258	0.210189	0.210189
3.91323	0.210189	0.210189
3.91389	0.210189	0.210189
3.91454	0.210189	0.210189
3.91519	0.210189	0.210189
3.91584	0.210189	0.210189
3.91649	0.210189	0.210189
3.91714	0.210189	0.210189
3.91779	0.210189	0.210189
3.91844	0.210189	0.210189
3.91909	0.210189	0.210189
3.91974	0.210189	0.210189
3.92039	0.210189	0.210189
3.92104	0.210189	0.210189
3.92169	0.210189	0.210189
3.92234	0.210189	0.210189
3.923	0.210189	0.210189
3.92365	0.210189	0.210189
3.9243	0.210189	0.210189
3.92495	0.210189	0.210189
3.9256	0.210189	0.210189
3.92625	0.210189	0.210189
3.9269	0.210189	0.210189
3.92755	0.210189	0.210189
3.9282	0.210189	0.210189
3.92885	0.210189	0.210189
3.9295	0.210189	0.210189
3.93015	0.210189	0.210189
3.9308	0.210189	0.210189
3.93146	0.210189	0.210189
3.93211	0.210189	0.210189
3.93276	0.210189	0.210189
3.93341	0.210189	0.210189
3.93406	0.210189	0.210189
3.93471	0.210189	0.210189
3.93536	0.210189	0.210189
3.93601	0.210189	0.210189
3.93666	0.210189	0.210189
3.93731	0.210189	0.210189
3.93796	0.210189	0.210189
3.93861	0.210189	0.210189
3.93926	0.210189	0.210189
3.93991	0.210189	0.210189
3.94057	0.210188	0.210189
3.94122	0.210188	0.210188
3.94187	0.210188	0.210188
3.94252	0.210188	0.210188
3.94317	0.210188	0.210188
3.94382	0.210188	0.210188
3.94447	0.210188	0.210188
3.94512	0.210188	0.210188
3.94577	0.210188	0.210188
3.94642	0.210188	0.210188
3.94707	0.210188	0.210188
3.94772	0.210188	0.210188
3.94837	0.210188	0.210188
3.94902	0.210188	0.210188
3.94968	0.210188	0.210188
3.95033	0.210188	0.210188
3.95098	0.210188	0.210188
3.95163	0.210188	0.210188
3.95228	0.210188	0.210188
3.95293	0.210188	0.210188
3.95358	0.210188	0.210188
3.95423	0.210188	0.210188
3.95488	0.210188	0.210188
3.95553	0.210188	0.210188
3.95618	0.210188	0.210188
3.95683	0.210188	0.210188
3.95748	0.210188	0.210188
3.95814	0.210188	0.210188
3.95879	0.210188	0.210188
3.95944	0.210188	0.210188
3.96009	0.210188	0.210188
3.96074	0.210188	0.210188
3.96139	0.210188	0.210188
3.96204	0.210188	0.210188
3.96269	0.210188	0.210188
3.96334	0.210188	0.210188
3.96399	0.210188	0.210188
3.96464	0.210188	0.210188
3.96529	0.210188	0.210188
3.96594	0.210188	0.210188
3.96659	0.210188	0.210188
3.96725	0.210188	0.210188
3.9679	0.210188	0.210188
3.96855	0.210188	0.210188
3.9692	0.210188	0.210188
3.96985	0.210188	0.210188
3.9705	0.210188	0.210188
3.97115	0.210188	0.210188
3.9718	0.210188	0.210188
3.97245	0.210188	0.210188
3.9731	0.210188	0.210188
3.97375	0.210188	0.210188
3.9744	0.210187	0.210188
3.97505	0.210187	0.210187
3.9757	0.210187	0.210187
3.97636	0.210187	0.210187
3.97701	0.210187	0.210187
3.97766	0.210187	0.210187
3.97831	0.210187	0.210187
3.97896	0.210187	0.210187
3.97961	0.210187	0.210187
3.98026	0.210187	0.210187
3.98091	0.210187	0.210187
3.98156	0.210187	0.210187
3.98221	0.210187	0.210187
3.98286	0.210187	0.210187
3.98351	0.210187	0.210187
3.98416	0.210187	0.210187
3.98482	0.210187	0.210187
3.98547	0.210187	0.210187
3.98612	0.210187	0.210187
3.98677	0.210187	0.210187
3.98742	0.210187	0.210187
3.98807	0.210187	0.210187
3.98872	0.210187	0.210187
3.98937	0.210187	0.210187
3.99002	0.210187	0.210187
3.99067	0.210187	0.210187
3.99132	0.210187	0.210187
3.99197	0.210187	0.210187
3.99262	0.210187	0.210187
3.99327	0.210187	0.210187
3.99393	0.210187	0.210187
3.99458	0.210187	0.210187
3.99523	0.210187	0.210187
3.99588	0.210187	0.210187
3.99653	0.210187	0.210187
3.99718	0.210187	0.210187
3.99783	0.210187	0.210187
3.99848	0.210187	0.210187
3.99913	0.210187	0.210187
3.99978	0.210187	0.210187
4.00043	0.210187	0.210187
4.00108	0.210187	0.210187
4.00173	0.210187	0.210187
4.00238	0.210187	0.210187
4.00304	0.210187	0.210187
4.00369	0.210187	0.210187
4.00434	0.210187	0.210187
4.00499	0.210187	0.210187
4.00564	0.210187	0.210187
4.00629	0.210187	0.210187
4.00694	0.210187	0.210187
4.00759	0.210187	0.210187
4.00824	0.210187	0.210187
4.00889	0.210186	0.210187
4.00954	0.210186	0.210186
4.01019	0.210186	0.210186
4.01084	0.210186	0.210186
4.0115	0.210186	0.210186
4.01215	0.210186	0.210186
4.0128	0.210186	0.210186
4.01345	0.210186	0.210186
4.0141	0.210186	0.210186
4.01475	0.210186	0.210186
4.0154	0.210186	0.210186
4.01605	0.210186	0.210186
4.0167	0.210186	0.210186
4.01735	0.210186	0.210186
4.018	0.210186	0.210186
4.01865	0.210186	0.210186
4.0193	0.210186	0.210186
4.01995	0.210186	0.210186
4.02061	0.210186	0.210186
4.02126	0.210186	0.210186
4.02191	0.210186	0.210186
4.02256	0.210186	0.210186
4.02321	0.210186	0.210186
4.02386	0.210186	0.210186
4.02451	0.210186	0.210186
4.02516	0.210186	0.210186
4.02581	0.210186	0.210186
4.02646	0.210186	0.210186
4.02711	0.210186	0.210186
4.02776	0.210186	0.210186
4.02841	0.210186	0.210186
4.02906	0.210186	0.210186
4.02972	0.210186	0.210186
4.03037	0.210186	0.210186
4.03102	0.210186	0.210186
4.03167	0.210186	0.210186
4.03232	0.210186	0.210186
4.03297	0.210186	0.210186
4.03362	0.210186	0.210186
4.03427	0.210186	0.210186
4.03492	0.210186	0.210186
4.03557	0.210186	0.210186
4.03622	0.210186	0.210186
4.03687	0.210186	0.210186
4.03752	0.210186	0.210186
4.03818	0.210186	0.210186
4.03883	0.210186	0.210186
4.03948	0.210186	0.210186
4.04013	0.210186	0.210186
4.04078	0.210186	0.210186
4.04143	0.210186	0.210186
4.04208	0.210186	0.210186
4.04273	0.210186	0.210186
4.04338	0.210186	0.210186
4.04403	0.210186	0.210186
4.04468	0.210185	0.210185
4.04533	0.210185	0.210185
4.04598	0.210185	0.210185
4.04663	0.210185	0.210185
4.04729	0.210185	0.210185
4.04794	0.210185	0.210185
4.04859	0.210185	0.210185
4.04924	0.210185	0.210185
4.04989	0.210185	0.210185
4.05054	0.210185	0.210185
4.05119	0.210185	0.210185
4.05184	0.210185	0.210185
4.05249	0.210185	0.210185
4.05314	0.210185	0.210185
4.05379	0.210185	0.210185
4.05444	0.210185	0.210185
4.05509	0.210185	0.210185
4.05574	0.210185	0.210185
4.0564	0.210185	0.210185
4.05705	0.210185	0.210185
4.0577	0.210185	0.210185
4.05835	0.210185	0.210185
4.059	0.210185	0.210185
4.05965	0.210185	0.210185
4.0603	0.210185	0.210185
4.06095	0.210185	0.210185
4.0616	0.210185	0.210185
4.06225	0.210185	0.210185
4.0629	0.210185	0.210185
4.06355	0.210185	0.210185
4.0642	0.210185	0.210185
4.06486	0.210185	0.210185
4.06551	0.210185	0.210185
4.06616	0.210185	0.210185
4.06681	0.210185	0.210185
4.06746	0.210185	0.210185
4.06811	0.210185	0.210185
4.06876	0.210185	0.210185
4.06941	0.210185	0.210185
4.07006	0.210185	0.210185
4.07071	0.210185	0.210185
4.07136	0.210185	0.210185
4.07201	0.210185	0.210185
4.07266	0.210185	0.210185
4.07331	0.210185	0.210185
4.07397	0.210185	0.210185
4.07462	0.210185	0.210185
4.07527	0.210185	0.210185
4.07592	0.210185	0.210185
4.07657	0.210185	0.210185
4.07722	0.210185	0.210185
4.07787	0.210185	0.210185
4.07852	0.210185	0.210185
4.07917	0.210185	0.210185
4.07982	0.210185	0.210185
4.08047	0.210185	0.210185
4.08112	0.210185	0.210185
4.08177	0.210184	0.210184
4.08242	0.210184	0.210184
4.08308	0.210184	0.210184
4.08373	0.210184	0.210184
4.08438	0.210184	0.210184
4.08503	0.210184	0.210184
4.08568	0.210184	0.210184
4.08633	0.210184	0.210184
4.08698	0.210184	0.210184
4.08763	0.210184	0.210184
4.08828	0.210184	0.210184
4.08893	0.210184	0.210184
4.08958	0.210184	0.210184
4.09023	0.210184	0.210184
4.09088	0.210184	0.210184
4.09154	0.210184	0.210184
4.09219	0.210184	0.210184
4.09284	0.210184	0.210184
4.09349	0.210184	0.210184
4.09414	0.210184	0.210184
4.09479	0.210184	0.210184
4.09544	0.210184	0.210184
4.09609	0.210184	0.210184
4.09674	0.210184	0.210184
4.09739	0.210184	0.210184
4.09804	0.210184	0.210184
4.09869	0.210184	0.210184
4.09934	0.210184	0.210184
4.09999	0.210184	0.210184
4.10065	0.210184	0.210184
4.1013	0.210184	0.210184
4.10195	0.210184	0.210184
4.1026	0.210184	0.210184
4.10325	0.210184	0.210184
4.1039	0.210184	0.210184
4.10455	0.210184	0.210184
4.1052	0.210184	0.210184
4.10585	0.210184	0.210184
4.1065	0.210184	0.210184
4.10715	0.210184	0.210184
4.1078	0.210184	0.210184
4.10845	0.210184	0.210184
4.1091	0.210184	0.210184
4.10976	0.210184	0.210184
4.11041	0.210184	0.210184
4.11106	0.210184	0.210184
4.11171	0.210184	0.210184
4.11236	0.210184	0.210184
4.11301	0.210184	0.210184
4.11366	0.210184	0.210184
4.11431	0.210184	0.210184
4.11496	0.210184	0.210184
4.11561	0.210184	0.210184
4.11626	0.210184	0.210184
4.11691	0.210184	0.210184
4.11756	0.210184	0.210184
4.11822	0.210184	0.210184
4.11887	0.210184	0.210184
4.11952	0.210183	0.210183
4.12017	0.210183	0.210183
4.12082	0.210183	0.210183
4.12147	0.210183	0.210183
4.12212	0.210183	0.210183
4.12277	0.210183	0.210183
4.12342	0.210183	0.210183
4.12407	0.210183	0.210183
4.12472	0.210183	0.210183
4.12537	0.210183	0.210183
4.12602	0.210183	0.210183
4.12667	0.210183	0.210183
4.12733	0.210183	0.210183
4.12798	0.210183	0.210183
4.12863	0.210183	0.210183
4.12928	0.210183	0.210183
4.12993	0.210183	0.210183
4.13058	0.210183	0.210183
4.13123	0.210183	0.210183
4.13188	0.210183	0.210183
4.13253	0.210183	0.210183
4.13318	0.210183	0.210183
4.13383	0.210183	0.210183
4.13448	0.210183	0.210183
4.13513	0.210183	0.210183
4.13578	0.210183	0.210183
4.13644	0.210183	0.210183
4.13709	0.210183	0.210183
4.13774	0.210183	0.210183
4.13839	0.210183	0.210183
4.13904	0.210183	0.210183
4.13969	0.210183	0.210183
4.14034	0.210183	0.210183
4.14099	0.210183	0.210183
4.14164	0.210183	0.210183
4.14229	0.210183	0.210183
4.14294	0.210183	0.210183
4.14359	0.210183	0.210183
4.14424	0.210183	0.210183
4.1449	0.210183	0.210183
4.14555	0.210183	0.210183
4.1462	0.210183	0.210183
4.14685	0.210183	0.210183
4.1475	0.210183	0.210183
4.14815	0.210183	0.210183
4.1488	0.210183	0.210183
4.14945	0.210183	0.210183
4.1501	0.210183	0.210183
4.15075	0.210183	0.210183
4.1514	0.210183	0.210183
4.15205	0.210183	0.210183
4.1527	0.210183	0.210183
4.15335	0.210183	0.210183
4.15401	0.210183	0.210183
4.15466	0.210183	0.210183
4.15531	0.210183	0.210183
4.15596	0.210183	0.210183
4.15661	0.210183	0.210183
4.15726	0.210183	0.210183
4.15791	0.210183	0.210183
4.15856	0.210182	0.210183
4.15921	0.210182	0.210182
4.15986	0.210182	0.210182
4.16051	0.210182	0.210182
4.16116	0.210182	0.210182
4.16181	0.210182	0.210182
4.16246	0.210182	0.210182
4.16312	0.210182	0.210182
4.16377	0.210182	0.210182
4.16442	0.210182	0.210182
4.16507	0.210182	0.210182
4.16572	0.210182	0.210182
4.16637	0.210182	0.210182
4.16702	0.210182	0.210182
4.16767	0.210182	0.210182
4.16832	0.210182	0.210182
4.16897	0.210182	0.210182
4.16962	0.210182	0.210182
4.17027	0.210182	0.210182
4.17092	0.210182	0.210182
4.17158	0.210182	0.210182
4.17223	0.210182	0.210182
4.17288	0.210182	0.210182
4.17353	0.210182	0.210182
4.17418	0.210182	0.210182
4.17483	0.210182	0.210182
4.17548	0.210182	0.210182
4.17613	0.210182	0.210182
4.17678	0.210182	0.210182
4.17743	0.210182	0.210182
4.17808	0.210182	0.210182
4.17873	0.210182	0.210182
4.17938	0.210182	0.210182
4.18003	0.210182	0.210182
4.18069	0.210182	0.210182
4.18134	0.210182	0.210182
4.18199	0.210182	0.210182
4.18264	0.210182	0.210182
4.18329	0.210182	0.210182
4.18394	0.210182	0.210182
4.18459	0.210182	0.210182
4.18524	0.210182	0.210182
4.18589	0.210182	0.210182
4.18654	0.210182	0.210182
4.18719	0.210182	0.210182
4.18784	0.210182	0.210182
4.18849	0.210182	0.210182
4.18915	0.210182	0.210182
4.1898	0.210182	0.210182
4.19045	0.210182	0.210182
4.1911	0.210182	0.210182
4.19175	0.210182	0.210182
4.1924	0.210182	0.210182
4.19305	0.210182	0.210182
4.1937	0.210182	0.210182
4.19435	0.210182	0.210182
4.195	0.210182	0.210182
4.19565	0.210182	0.210182
4.1963	0.210182	0.210182
4.19695	0.210182	0.210182
4.1976	0.210182	0.210182
4.19826	0.210182	0.210182
4.19891	0.210182	0.210182
4.19956	0.210181	0.210182
4.20021	0.210181	0.210181
4.20086	0.210181	0.210181
4.20151	0.210181	0.210181
4.20216	0.210181	0.210181
4.20281	0.210181	0.210181
4.20346	0.210181	0.210181
4.20411	0.210181	0.210181
4.20476	0.210181	0.210181
4.20541	0.210181	0.210181
4.20606	0.210181	0.210181
4.20671	0.210181	0.210181
4.20737	0.210181	0.210181
4.20802	0.210181	0.210181
4.20867	0.210181	0.210181
4.20932	0.210181	0.210181
4.20997	0.210181	0.210181
4.21062	0.210181	0.210181
4.21127	0.210181	0.210181
4.21192	0.210181	0.210181
4.21257	0.210181	0.210181
4.21322	0.210181	0.210181
4.21387	0.210181	0.210181
4.21452	0.210181	0.210181
4.21517	0.210181	0.210181
4.21583	0.210181	0.210181
4.21648	0.210181	0.210181
4.21713	0.210181	0.210181
4.21778	0.210181	0.210181
4.21843	0.210181	0.210181
4.21908	0.210181	0.210181
4.21973	0.210181	0.210181
4.22038	0.210181	0.210181
4.22103	0.210181	0.210181
4.22168	0.210181	0.210181
4.22233	0.210181	0.210181
4.22298	0.210181	0.210181
4.22363	0.210181	0.210181
4.22428	0.210181	0.210181
4.22494	0.210181	0.210181
4.22559	0.210181	0.210181
4.22624	0.210181	0.210181
4.22689	0.210181	0.210181
4.22754	0.210181	0.210181
4.22819	0.210181	0.210181
4.22884	0.210181	0.210181
4.22949	0.210181	0.210181
4.23014	0.210181	0.210181
4.23079	0.210181	0.210181
4.23144	0.210181	0.210181
4.23209	0.210181	0.210181
4.23274	0.210181	0.210181
4.23339	0.210181	0.210181
4.23405	0.210181	0.210181
4.2347	0.210181	0.210181
4.23535	0.210181	0.210181
4.236	0.210181	0.210181
4.23665	0.210181	0.210181
4.2373	0.210181	0.210181
4.23795	0.210181	0.210181
4.2386	0.210181	0.210181
4.23925	0.210181	0.210181
4.2399	0.210181	0.210181
4.24055	0.210181	0.210181
4.2412	0.210181	0.210181
4.24185	0.210181	0.210181
4.24251	0.21018	0.21018
4.24316	0.21018	0.21018
4.24381	0.21018	0.21018
4.24446	0.21018	0.21018
4.24511	0.21018	0.21018
4.24576	0.21018	0.21018
4.24641	0.21018	0.21018
4.24706	0.21018	0.21018
4.24771	0.21018	0.21018
4.24836	0.21018	0.21018
4.24901	0.21018	0.21018
4.24966	0.21018	0.21018
4.25031	0.21018	0.21018
4.25096	0.21018	0.21018
4.25162	0.21018	0.21018
4.25227	0.21018	0.21018
4.25292	0.21018	0.21018
4.25357	0.21018	0.21018
4.25422	0.21018	0.21018
4.25487	0.21018	0.21018
4.25552	0.21018	0.21018
4.25617	0.21018	0.21018
4.25682	0.21018	0.21018
4.25747	0.21018	0.21018
4.25812	0.21018	0.21018
4.25877	0.21018	0.21018
4.25942	0.21018	0.21018
4.26007	0.21018	0.21018
4.26073	0.21018	0.21018
4.26138	0.21018	0.21018
4.26203	0.21018	0.21018
4.26268	0.21018	0.21018
4.26333	0.21018	0.21018
4.26398	0.21018	0.21018
4.26463	0.21018	0.21018
4.26528	0.21018	0.21018
4.26593	0.21018	0.21018
4.26658	0.21018	0.21018
4.26723	0.21018	0.21018
4.26788	0.21018	0.21018
4.26853	0.21018	0.21018
4.26919	0.21018	0.21018
4.26984	0.21018	0.21018
4.27049	0.21018	0.21018
4.27114	0.21018	0.21018
4.27179	0.21018	0.21018
4.27244	0.21018	0.21018
4.27309	0.21018	0.21018
4.27374	0.21018	0.21018
4.27439	0.21018	0.21018
4.27504	0.21018	0.21018
4.27569	0.21018	0.21018
4.27634	0.21018	0.21018
4.27699	0.21018	0.21018
4.27764	0.21018	0.21018
4.2783	0.21018	0.21018
4.27895	0.21018	0.21018
4.2796	0.21018	0.21018
4.28025	0.21018	0.21018
4.2809	0.21018	0.21018
4.28155	0.21018	0.21018
4.2822	0.21018	0.21018
4.28285	0.21018	0.21018
4.2835	0.21018	0.21018
4.28415	0.21018	0.21018
4.2848	0.21018	0.21018
4.28545	0.21018	0.21018
4.2861	0.21018	0.21018
4.28675	0.210179	0.21018
4.28741	0.210179	0.210179
4.28806	0.210179	0.210179
4.28871	0.210179	0.210179
4.28936	0.210179	0.210179
4.29001	0.210179	0.210179
4.29066	0.210179	0.210179
4.29131	0.210179	0.210179
4.29196	0.210179	0.210179
4.29261	0.210179	0.210179
4.29326	0.210179	0.210179
4.29391	0.210179	0.210179
4.29456	0.210179	0.210179
4.29521	0.210179	0.210179
4.29587	0.210179	0.210179
4.29652	0.210179	0.210179
4.29717	0.210179	0.210179
4.29782	0.210179	0.210179
4.29847	0.210179	0.210179
4.29912	0.210179	0.210179
4.29977	0.210179	0.210179
4.30042	0.210179	0.210179
