x [um]	Ec	Ev	Ei	Efn	Efp
3.6880812047789067	0.1455595902068874	-0.9744404097931127	-0.41444040979311264	-0.008378521427217511	-0.6002929478989929
3.688731937001899	0.14555960388270694	-0.9744403961172932	-0.4144403961172931	-0.008378508963085729	-0.6002868462494755
3.689382669224891	0.14555961755852503	-0.9744403824414751	-0.414440382441475	-0.008378496498947785	-0.6002807432045529
3.6900334014478835	0.14555963123434174	-0.9744403687656584	-0.4144403687656583	-0.008378484034803568	-0.6002746387635668
3.6906841336708758	0.1455596449101571	-0.9744403550898431	-0.41444035508984295	-0.008378471570653079	-0.6002685329258579
3.691334865893868	0.14555965858597109	-0.974440341414029	-0.41444034141402897	-0.008378459106496428	-0.6002624256907669
3.6919855981168603	0.14555967226178357	-0.9744403277382165	-0.4144403277382165	-0.00837844664233367	-0.6002563170576343
3.6926363303398526	0.14555968593759466	-0.9744403140624054	-0.4144403140624054	-0.008378434178164584	-0.6002502070257991
3.693287062562845	0.14555969961340431	-0.9744403003865958	-0.41444030038659574	-0.008378421713989226	-0.6002440955946009
3.693937794785837	0.14555971328921252	-0.9744402867107875	-0.41444028671078753	-0.008378409249807817	-0.6002379827633786
3.6945885270088294	0.14555972696501934	-0.9744402730349808	-0.4144402730349807	-0.008378396785620135	-0.6002318685314699
3.6952392592318217	0.14555974064082472	-0.9744402593591754	-0.41444025935917533	-0.008378384321426124	-0.600225752898213
3.695889991454814	0.14555975431662865	-0.9744402456833714	-0.4144402456833714	-0.008378371857225952	-0.600219635862945
3.6965407236778063	0.14555976799243125	-0.9744402320075689	-0.4144402320075688	-0.008378359393019452	-0.6002135174250028
3.6971914559007986	0.1455597816682324	-0.9744402183317677	-0.41444021833176764	-0.00837834692880679	-0.6002073975837231
3.697842188123791	0.14555979534403213	-0.9744402046559679	-0.4144402046559679	-0.008378334464587855	-0.6002012763384416
3.698492920346783	0.14555980901983023	-0.9744401909801699	-0.4144401909801698	-0.008378322000362814	-0.6001951536884937
3.6991436525697754	0.14555982269562706	-0.974440177304373	-0.414440177304373	-0.008378309536131445	-0.6001890296332145
3.6997943847927677	0.14555983637142245	-0.9744401636285777	-0.4144401636285776	-0.008378297071893692	-0.6001829041719383
3.70044511701576	0.1455598500472164	-0.9744401499527837	-0.41444014995278367	-0.008378284607649611	-0.6001767773039993
3.7010958492387522	0.145559863723009	-0.9744401362769911	-0.41444013627699106	-0.008378272143399146	-0.6001706490287311
3.7017465814617445	0.1455598773988001	-0.9744401226012	-0.41444012260119995	-0.008378259679142575	-0.600164519345467
3.702397313684737	0.14555989107458966	-0.9744401089254104	-0.4144401089254104	-0.008378247214880008	-0.6001583882535396
3.703048045907729	0.1455599047503779	-0.9744400952496222	-0.41444009524962216	-0.008378234750611058	-0.6001522557522811
3.7036987781307213	0.1455599184261645	-0.9744400815738357	-0.41444008157383555	-0.008378222286336112	-0.6001461218410233
3.7043495103537136	0.14555993210194978	-0.9744400678980503	-0.41444006789805027	-0.00837820982205495	-0.6001399865190973
3.705000242576706	0.14555994577773357	-0.9744400542222665	-0.4144400542222665	-0.008378197357767458	-0.6001338497858337
3.705650974799698	0.14555995945351585	-0.9744400405464843	-0.4144400405464842	-0.00837818489347375	-0.6001277116405632
3.7063017070226905	0.1455599731292967	-0.9744400268707034	-0.41444002687070336	-0.00837817242917388	-0.6001215720826154
3.7069524392456827	0.14555998680507604	-0.974440013194924	-0.414440013194924	-0.008378159964867848	-0.6001154311113196
3.707603171468675	0.1455600004808541	-0.974439999519146	-0.41443999951914595	-0.008378147500555266	-0.6001092887260046
3.7082539036916673	0.14556001415663078	-0.9744399858433693	-0.4144399858433693	-0.008378135036236523	-0.6001031449259988
